file,label,r,int,scenario,delay,seed,ill,attackavg,attack0,attack1,attack2,attack3,attack4,peakill,peaktime,vaccinesused,antiviralsused,pop0,pop1,pop2,pop3,pop4
sims/1/Summary9620,sims/1/config.la.1.2-hom5-112,1.2,1,hom5,1,-1,7531,0.000678947,0.000590042,0.00103085,0.000657608,0.000601967,0.000390862,237,174,2542036,0,725372,2459126,1409655,5216235,1281781
sims/1/Summary9621,sims/1/config.la.1.2-hom5-115,1.2,1,hom5,1,-1,8102,0.000730417,0.000640715,0.00120605,0.000660986,0.000611968,0.000426879,223,77,2545015,0,725752,2460102,1410015,5212692,1283735
sims/1/Summary9622,sims/1/config.la.1.2-hom5-118,1.2,1,hom5,1,-1,8746,0.000788476,0.000674976,0.00130642,0.000700664,0.000670589,0.000435969,241,68,2541072,0,725952,2457863,1412946,5213327,1282202
sims/1/Summary9623,sims/1/config.la.1.2-hom5-117,1.2,1,hom5,1,-1,8438,0.000760707,0.000594428,0.00121719,0.000682524,0.000669182,0.000436645,222,82,2544812,0,725067,2461407,1408010,5215321,1282507
sims/1/Summary9624,sims/1/config.la.1.2-hom5-119,1.2,1,hom5,1,-1,7820,0.000704993,0.000590129,0.00114002,0.000646276,0.00060743,0.000397197,209,130,2544637,0,723571,2459608,1408068,5217063,1283996
sims/1/Summary9625,sims/1/config.la.1.2-hom5-120,1.2,1,hom5,1,-1,7264,0.000654871,0.000542109,0.00105545,0.00061023,0.000555554,0.000403014,198,137,2543312,0,724946,2460553,1409305,5214618,1282833
sims/1/Summary9626,sims/1/config.la.1.2-hom5-121,1.2,1,hom5,1,-1,7460,0.000672537,0.000528317,0.00105852,0.000607086,0.000591161,0.000416504,180,178,2542665,0,724944,2460992,1406719,5215163,1284501
sims/1/Summary9627,sims/1/config.la.1.2-hom5-125,1.2,1,hom5,1,-1,7546,0.00068029,0.000530578,0.00108929,0.00064604,0.000596778,0.00035894,200,100,2541743,0,725624,2457560,1410130,5214671,1284339
sims/1/Summary9628,sims/1/config.la.1.2-hom5-129,1.2,1,hom5,1,-1,10132,0.000913429,0.00075458,0.00152183,0.000794674,0.000777148,0.000521609,270,171,2544020,0,724907,2459533,1408125,5215221,1284487
sims/1/Summary9629,sims/1/config.la.1.2-hom5-126,1.2,1,hom5,1,-1,7817,0.000704728,0.000544586,0.00115522,0.000621154,0.000614144,0.000392108,240,135,2544787,0,725321,2458409,1408668,5217019,1282811
sims/1/Summary9630,sims/1/config.la.1.2-hom5-131,1.2,1,hom5,1,-1,8009,0.000722038,0.000558323,0.00113776,0.000654255,0.000640141,0.000424288,218,148,2542553,0,725386,2460966,1409237,5214480,1282147
sims/1/Summary9631,sims/1/config.la.1.2-hom5-133,1.2,1,hom5,1,-1,7197,0.00064883,0.000601685,0.00102967,0.000569614,0.000565354,0.000370626,198,158,2545583,0,726294,2461961,1407970,5214432,1281617
sims/1/Summary9632,sims/1/config.la.1.2-hom5-135,1.2,1,hom5,1,-1,7615,0.000686513,0.000607416,0.00110866,0.000590672,0.000594098,0.000402864,198,123,2544078,0,724380,2459725,1408565,5216312,1283312
sims/1/Summary9633,sims/1/config.la.1.2-hom5-137,1.2,1,hom5,1,-1,7886,0.000710943,0.000588497,0.0011636,0.000627443,0.000617809,0.000382168,225,139,2545098,0,725577,2460477,1408892,5215201,1282160
sims/1/Summary9634,sims/1/config.la.1.2-hom5-134,1.2,1,hom5,1,-1,7210,0.000649997,0.000556836,0.00105441,0.000569979,0.000566873,0.000352476,191,172,2543521,0,725528,2461086,1408823,5214569,1282356
sims/1/Summary9635,sims/1/config.la.1.2-hom5-138,1.2,1,hom5,1,-1,7919,0.000713917,0.000592536,0.00114448,0.000649418,0.000618792,0.000414402,232,128,2544053,0,727382,2459631,1408953,5214998,1281366
sims/1/Summary9636,sims/1/config.la.1.2-hom5-142,1.2,1,hom5,1,-1,8858,0.000798575,0.000673222,0.00131985,0.000748816,0.000680543,0.000405381,232,139,2543701,0,724872,2457855,1408890,5217891,1282744
sims/1/Summary9637,sims/1/config.la.1.2-hom5-148,1.2,1,hom5,1,-1,8932,0.000805246,0.000706256,0.00135149,0.000745267,0.000678181,0.000396058,260,176,2544661,0,726365,2460982,1410232,5209526,1285164
sims/1/Summary9638,sims/1/config.la.1.2-hom6-111,1.2,1,hom6,1,-1,6161,0.000555431,0.000489436,0.000835154,0.000496553,0.000505756,0.000323052,169,164,2665599,0,725324,2460624,1409718,5211999,1284623
sims/1/Summary9639,sims/1/config.la.1.2-hom6-101,1.2,1,hom6,1,-1,6094,0.000549389,0.000476238,0.000811347,0.00053572,0.000492818,0.000333446,173,171,2669024,0,724428,2460105,1409317,5214906,1283568
sims/1/Summary9640,sims/1/config.la.1.2-hom6-104,1.2,1,hom6,1,-1,5879,0.000530004,0.000437269,0.000778027,0.000497674,0.000487642,0.000315118,176,144,2665807,0,724954,2458783,1410563,5212838,1285234
sims/1/Summary9641,sims/1/config.la.1.2-hom6-108,1.2,1,hom6,1,-1,5423,0.0004889,0.000445693,0.000689114,0.000483887,0.000444015,0.000316753,149,149,2667205,0,724714,2462584,1409421,5213783,1281757
sims/1/Summary9642,sims/1/config.la.1.2-hom6-116,1.2,1,hom6,1,-1,5071,0.000457161,0.000386382,0.000671281,0.000403047,0.000419338,0.000299706,128,113,2668152,0,724671,2460965,1406784,5215360,1284594
sims/1/Summary9643,sims/1/config.la.1.2-hom6-115,1.2,1,hom6,1,-1,6303,0.000568232,0.00042301,0.000848745,0.000548221,0.000519309,0.000333402,149,122,2667937,0,725752,2460102,1410015,5212692,1283735
sims/1/Summary9644,sims/1/config.la.1.2-hom6-121,1.2,1,hom6,1,-1,5377,0.00048475,0.000451069,0.00067615,0.000481262,0.000442364,0.000312962,139,168,2665827,0,724944,2460992,1406719,5215163,1284501
sims/1/Summary9645,sims/1/config.la.1.2-hom6-120,1.2,1,hom6,1,-1,6933,0.000625031,0.000518659,0.000961979,0.000585395,0.00055843,0.000353125,167,71,2666442,0,724946,2460553,1409305,5214618,1282833
sims/1/Summary9646,sims/1/config.la.1.2-hom6-128,1.2,1,hom6,1,-1,5728,0.000516393,0.000438816,0.000755577,0.000496157,0.000473528,0.00029885,143,83,2665958,0,724678,2457724,1408827,5216168,1284926
sims/1/Summary9647,sims/1/config.la.1.2-hom6-123,1.2,1,hom6,1,-1,6243,0.000562827,0.000505395,0.000804649,0.00051506,0.000523066,0.00034565,179,145,2665944,0,726165,2459459,1409545,5215400,1281644
sims/1/Summary9648,sims/1/config.la.1.2-hom6-130,1.2,1,hom6,1,-1,6644,0.000598978,0.00045157,0.000912007,0.000597444,0.000532689,0.00035398,168,160,2665930,0,724140,2458314,1409337,5215050,1285382
sims/1/Summary9649,sims/1/config.la.1.2-hom6-133,1.2,1,hom6,1,-1,6307,0.000568594,0.000513566,0.00082414,0.00052629,0.00051952,0.00035502,168,154,2668675,0,726294,2461961,1407970,5214432,1281617
sims/1/Summary9650,sims/1/config.la.1.2-hom6-118,1.2,1,hom6,1,-1,6320,0.000569765,0.000489013,0.000804764,0.000574686,0.000525576,0.00033926,157,116,2663604,0,725952,2457863,1412946,5213327,1282202
sims/1/Summary9651,sims/1/config.la.1.2-hom6-131,1.2,1,hom6,1,-1,5736,0.000517119,0.000468716,0.000736703,0.000511624,0.000472147,0.000311977,145,97,2665761,0,725386,2460966,1409237,5214480,1282147
sims/1/Summary9652,sims/1/config.la.1.2-hom6-141,1.2,1,hom6,1,-1,6523,0.00058807,0.00053573,0.000909982,0.000568169,0.000508464,0.000346166,191,96,2667700,0,724246,2460488,1406271,5215708,1285510
sims/1/Summary9653,sims/1/config.la.1.2-hom6-135,1.2,1,hom6,1,-1,6539,0.000589508,0.00053563,0.000852128,0.000576473,0.000535627,0.000349876,165,90,2667274,0,724380,2459725,1408565,5216312,1283312
sims/1/Summary9654,sims/1/config.la.1.2-hom6-136,1.2,1,hom6,1,-1,6251,0.000563543,0.000498861,0.000817034,0.000580681,0.000504005,0.000338172,166,141,2664780,0,725653,2457671,1410414,5212248,1286327
sims/1/Summary9655,sims/1/config.la.1.2-hom6-140,1.2,1,hom6,1,-1,5248,0.000473123,0.000390544,0.000685343,0.00045218,0.000429014,0.000315288,155,112,2666482,0,724630,2460081,1408730,5214280,1284538
sims/1/Summary9656,sims/1/config.la.1.2-hom6-137,1.2,1,hom6,1,-1,6275,0.000565707,0.000507183,0.000794561,0.000571371,0.000517526,0.00034941,177,72,2667726,0,725577,2460477,1408892,5215201,1282160
sims/1/Summary9657,sims/1/config.la.1.2-hom6-144,1.2,1,hom6,1,-1,6196,0.000558586,0.000512275,0.000831104,0.00053178,0.000501942,0.000321822,171,91,2669205,0,726172,2460583,1408477,5213745,1283318
sims/1/Summary9658,sims/1/config.la.1.2-hom6-143,1.2,1,hom6,1,-1,5354,0.00048268,0.000442596,0.000684299,0.000472825,0.000437877,0.000312182,154,165,2665690,0,725267,2457990,1410671,5213789,1284509
sims/1/Summary9659,sims/1/config.la.1.2-hom6-146,1.2,1,hom6,1,-1,6300,0.000567966,0.000533433,0.000852718,0.000498838,0.000514584,0.000334329,158,130,2665461,0,725489,2460367,1409275,5213921,1283167
sims/1/Summary9660,sims/1/config.la.1.2-hom6-149,1.2,1,hom6,1,-1,6197,0.000558678,0.000544246,0.000779799,0.000522078,0.000523609,0.000325901,167,168,2664507,0,723937,2458325,1411667,5215728,1282600
sims/1/Summary9661,sims/1/config.la.1.2-hom6-150,1.2,1,hom6,1,-1,6760,0.000609434,0.000574127,0.000906671,0.000591689,0.000535897,0.000378288,187,138,2665076,0,724578,2459548,1407833,5215558,1284734
sims/1/Summary9662,sims/1/config.la.1.2-hom7-102,1.2,1,hom7,1,-1,4830,0.000435438,0.000398957,0.00052884,0.000450334,0.000434537,0.00026466,126,138,2790920,0,726895,2458212,1410066,5212445,1284668
sims/1/Summary9663,sims/1/config.la.1.2-hom7-103,1.2,1,hom7,1,-1,4577,0.000412628,0.000414508,0.000521749,0.000457478,0.000383628,0.000271065,135,137,2789388,0,726162,2459037,1409905,5213389,1283823
sims/1/Summary9664,sims/1/config.la.1.2-hom7-107,1.2,1,hom7,1,-1,4554,0.000410555,0.000374836,0.000573899,0.000392699,0.000382675,0.000250951,116,145,2789817,0,725651,2456879,1410749,5215917,1283119
sims/1/Summary9665,sims/1/config.la.1.2-hom7-108,1.2,1,hom7,1,-1,4599,0.000414613,0.000354623,0.000514094,0.00044983,0.000402011,0.000269942,127,165,2790191,0,724714,2462584,1409421,5213783,1281757
sims/1/Summary9666,sims/1/config.la.1.2-hom7-110,1.2,1,hom7,1,-1,4993,0.000450135,0.000408433,0.000622906,0.000454389,0.000418111,0.000267459,126,155,2789917,0,724721,2462651,1408484,5213929,1282440
sims/1/Summary9667,sims/1/config.la.1.2-hom7-111,1.2,1,hom7,1,-1,4918,0.000443371,0.000375005,0.000585217,0.000451863,0.000417882,0.000304369,134,125,2788367,0,725324,2460624,1409718,5211999,1284623
sims/1/Summary9668,sims/1/config.la.1.2-hom7-113,1.2,1,hom7,1,-1,5247,0.000473034,0.000458272,0.000596904,0.000498057,0.000444134,0.000333953,147,103,2791508,0,724460,2461033,1407470,5214643,1284611
sims/1/Summary9669,sims/1/config.la.1.2-hom7-116,1.2,1,hom7,1,-1,4656,0.000419748,0.000415361,0.000526623,0.000442854,0.000403232,0.000259226,119,106,2791378,0,724671,2460965,1406784,5215360,1284594
sims/1/Summary9670,sims/1/config.la.1.2-hom7-115,1.2,1,hom7,1,-1,4986,0.000449501,0.000400963,0.000617454,0.000448931,0.000417443,0.000285885,121,178,2790567,0,725752,2460102,1410015,5212692,1283735
sims/1/Summary9671,sims/1/config.la.1.2-hom7-114,1.2,1,hom7,1,-1,4308,0.000388379,0.000366141,0.000490915,0.000405991,0.000372233,0.000251079,109,145,2787814,0,723765,2458673,1408898,5214476,1286447
sims/1/Summary9672,sims/1/config.la.1.2-hom7-120,1.2,1,hom7,1,-1,4338,0.000391084,0.000357268,0.000514112,0.000414389,0.000371264,0.00022918,113,55,2789621,0,724946,2460553,1409305,5214618,1282833
sims/1/Summary9673,sims/1/config.la.1.2-hom7-123,1.2,1,hom7,1,-1,5657,0.000509997,0.000461328,0.00068511,0.000481716,0.000488553,0.000319902,165,144,2788976,0,726165,2459459,1409545,5215400,1281644
sims/1/Summary9674,sims/1/config.la.1.2-hom7-134,1.2,1,hom7,1,-1,5114,0.000461038,0.000398331,0.000638336,0.000441503,0.000435319,0.000282293,124,173,2789341,0,725528,2461086,1408823,5214569,1282356
sims/1/Summary9675,sims/1/config.la.1.2-hom7-128,1.2,1,hom7,1,-1,4708,0.000424438,0.000408457,0.000530572,0.000435824,0.000405853,0.000293402,129,93,2788769,0,724678,2457724,1408827,5216168,1284926
sims/1/Summary9676,sims/1/config.la.1.2-hom7-137,1.2,1,hom7,1,-1,4831,0.000435527,0.000394169,0.000559648,0.00044645,0.000418584,0.000277656,126,143,2790773,0,725577,2460477,1408892,5215201,1282160
sims/1/Summary9677,sims/1/config.la.1.2-hom7-139,1.2,1,hom7,1,-1,4513,0.000406857,0.000312482,0.000527672,0.000434555,0.000393154,0.000254081,115,63,2790110,0,726443,2457964,1410637,5214247,1283054
sims/1/Summary9678,sims/1/config.la.1.2-hom7-136,1.2,1,hom7,1,-1,5227,0.000471227,0.000436848,0.000618065,0.000464403,0.000450861,0.000300079,140,120,2787711,0,725653,2457671,1410414,5212248,1286327
sims/1/Summary9679,sims/1/config.la.1.2-hom7-140,1.2,1,hom7,1,-1,4709,0.00042453,0.000360184,0.000517056,0.000485544,0.000414247,0.000258459,131,162,2789399,0,724630,2460081,1408730,5214280,1284538
sims/1/Summary9680,sims/1/config.la.1.2-hom7-142,1.2,1,hom7,1,-1,4129,0.000372242,0.000350407,0.000462598,0.000379022,0.000359532,0.000255702,108,170,2789327,0,724872,2457855,1408890,5217891,1282744
sims/1/Summary9681,sims/1/config.la.1.2-hom7-148,1.2,1,hom7,1,-1,4870,0.000439045,0.000390988,0.000582694,0.000446735,0.000415393,0.000278564,129,70,2790722,0,726365,2460982,1410232,5209526,1285164
sims/1/Summary9682,sims/1/config.la.1.2-hom7-145,1.2,1,hom7,1,-1,4680,0.00042192,0.000405142,0.000569416,0.000408556,0.000404627,0.000233774,135,136,2789213,0,725671,2458659,1409842,5214681,1283290
sims/1/Summary9683,sims/1/config.la.1.2-hom8-107,1.2,1,hom8,1,-1,3920,0.000353398,0.000326603,0.000401322,0.000380649,0.000350849,0.000257186,106,64,2913305,0,725651,2456879,1410749,5215917,1283119
sims/1/Summary9684,sims/1/config.la.1.2-hom8-101,1.2,1,hom8,1,-1,3573,0.000322115,0.000334057,0.000328848,0.00035691,0.000325797,0.000249305,89,74,2914686,0,724428,2460105,1409317,5214906,1283568
sims/1/Summary9685,sims/1/config.la.1.2-hom8-109,1.2,1,hom8,1,-1,4298,0.000387475,0.000365017,0.000425775,0.000424771,0.000395025,0.000255017,127,113,2913175,0,725994,2459045,1410171,5214861,1282265
sims/1/Summary9686,sims/1/config.la.1.2-hom8-111,1.2,1,hom8,1,-1,3817,0.000344113,0.000387413,0.000365761,0.000363903,0.000348043,0.000240537,101,157,2911377,0,725324,2460624,1409718,5211999,1284623
sims/1/Summary9687,sims/1/config.la.1.2-hom8-114,1.2,1,hom8,1,-1,4175,0.000376389,0.000328836,0.000438855,0.000388956,0.000370891,0.000292278,122,144,2910328,0,723765,2458673,1408898,5214476,1286447
sims/1/Summary9688,sims/1/config.la.1.2-hom8-115,1.2,1,hom8,1,-1,4167,0.000375666,0.000376162,0.00042356,0.000417017,0.000369675,0.000262515,116,131,2913739,0,725752,2460102,1410015,5212692,1283735
sims/1/Summary9689,sims/1/config.la.1.2-hom8-120,1.2,1,hom8,1,-1,3847,0.000346819,0.000324162,0.000375525,0.000375362,0.000355539,0.000237755,98,101,2912374,0,724946,2460553,1409305,5214618,1282833
sims/1/Summary9690,sims/1/config.la.1.2-hom8-118,1.2,1,hom8,1,-1,4680,0.000421915,0.000411873,0.000489856,0.0004388,0.000425448,0.000264389,125,96,2909335,0,725952,2457863,1412946,5213327,1282202
sims/1/Summary9691,sims/1/config.la.1.2-hom8-122,1.2,1,hom8,1,-1,4240,0.000382252,0.00037853,0.000434701,0.000428198,0.00037626,0.00025751,116,86,2914047,0,726494,2461460,1408227,5214484,1281503
sims/1/Summary9692,sims/1/config.la.1.2-hom8-124,1.2,1,hom8,1,-1,4045,0.000364672,0.000324775,0.000413421,0.000394942,0.000367482,0.000249249,107,177,2913249,0,726658,2459965,1407802,5213865,1283856
sims/1/Summary9693,sims/1/config.la.1.2-hom8-133,1.2,1,hom8,1,-1,4196,0.000378281,0.000392403,0.000430551,0.0003814,0.000384126,0.000242662,113,85,2914893,0,726294,2461961,1407970,5214432,1281617
sims/1/Summary9694,sims/1/config.la.1.2-hom8-127,1.2,1,hom8,1,-1,4456,0.000401722,0.000409878,0.000459638,0.000425491,0.000399428,0.000269449,118,68,2912349,0,724605,2458454,1410137,5214951,1284104
sims/1/Summary9695,sims/1/config.la.1.2-hom8-129,1.2,1,hom8,1,-1,4497,0.000405417,0.000415226,0.00046025,0.000425388,0.000407269,0.000265476,108,160,2912582,0,724907,2459533,1408125,5215221,1284487
sims/1/Summary9696,sims/1/config.la.1.2-hom8-135,1.2,1,hom8,1,-1,3703,0.000333835,0.000317513,0.000353292,0.00037556,0.000342771,0.00022364,107,57,2913120,0,724380,2459725,1408565,5216312,1283312
sims/1/Summary9697,sims/1/config.la.1.2-hom8-139,1.2,1,hom8,1,-1,4402,0.00039685,0.000403335,0.000416198,0.000416833,0.000414825,0.000261096,121,147,2912909,0,726443,2457964,1410637,5214247,1283054
sims/1/Summary9698,sims/1/config.la.1.2-hom8-141,1.2,1,hom8,1,-1,3711,0.000334559,0.000302383,0.000359278,0.000360528,0.000340318,0.000253596,96,83,2913953,0,724246,2460488,1406271,5215708,1285510
sims/1/Summary9699,sims/1/config.la.1.2-hom8-144,1.2,1,hom8,1,-1,4536,0.000408933,0.000349779,0.000447861,0.000451552,0.000416208,0.000291432,122,100,2915091,0,726172,2460583,1408477,5213745,1283318
sims/1/Summary97,sims/1/config.la.1.2-het3-18,1.2,1,het3,1,-1,75567,0.00681265,0.00563077,0.0138413,0.00483558,0.00503139,0.00339428,3254,178,2296370,0,726011,2462634,1407278,5215256,1280979
sims/1/Summary9700,sims/1/config.la.1.2-hom8-145,1.2,1,hom8,1,-1,3947,0.000355837,0.000296278,0.000428282,0.000377347,0.000349206,0.000254035,111,54,2912064,0,725671,2458659,1409842,5214681,1283290
sims/1/Summary9701,sims/1/config.la.1.2-hom8-149,1.2,1,hom8,1,-1,3546,0.000319682,0.000325995,0.000342103,0.000314522,0.000338016,0.000204273,91,83,2909901,0,723937,2458325,1411667,5215728,1282600
sims/1/Summary9702,sims/1/config.la.1.2-hom8-150,1.2,1,hom8,1,-1,4221,0.000380536,0.000354689,0.000441951,0.00038712,0.000382893,0.000260754,119,167,2911058,0,724578,2459548,1407833,5215558,1284734
sims/1/Summary9703,sims/1/config.la.1.2-hom8-148,1.2,1,hom8,1,-1,4257,0.000383781,0.000338673,0.000441287,0.000424044,0.000383528,0.000255998,103,129,2913564,0,726365,2460982,1410232,5209526,1285164
sims/1/Summary9704,sims/1/config.la.1.2-hom9-101,1.2,1,hom9,1,-1,3229,0.000291102,0.000287123,0.000265029,0.000344138,0.000308155,0.000215805,88,148,3037611,0,724428,2460105,1409317,5214906,1283568
sims/1/Summary9705,sims/1/config.la.1.2-hom9-105,1.2,1,hom9,1,-1,3600,0.000324548,0.000332444,0.000319515,0.000363567,0.000335863,0.000240886,103,136,3037142,0,724934,2459977,1408270,5216410,1282765
sims/1/Summary9706,sims/1/config.la.1.2-hom9-109,1.2,1,hom9,1,-1,3516,0.000316976,0.000276862,0.000317196,0.000372295,0.000328676,0.000230842,87,77,3035649,0,725994,2459045,1410171,5214861,1282265
sims/1/Summary9707,sims/1/config.la.1.2-hom9-106,1.2,1,hom9,1,-1,3759,0.000338886,0.000324492,0.000336582,0.000389261,0.000355815,0.000227138,92,93,3036572,0,727291,2460028,1410363,5213384,1281161
sims/1/Summary9708,sims/1/config.la.1.2-hom9-110,1.2,1,hom9,1,-1,3269,0.000294711,0.000295286,0.000284247,0.000325172,0.000307254,0.00023003,84,168,3036375,0,724721,2462651,1408484,5213929,1282440
sims/1/Summary9709,sims/1/config.la.1.2-hom9-112,1.2,1,hom9,1,-1,3701,0.000333659,0.000341894,0.000318812,0.000403645,0.000342968,0.000242631,95,56,3034921,0,725372,2459126,1409655,5216235,1281781
sims/1/Summary9710,sims/1/config.la.1.2-hom9-116,1.2,1,hom9,1,-1,3146,0.000283618,0.000291167,0.000255591,0.000358264,0.000295665,0.000202399,79,28,3037524,0,724671,2460965,1406784,5215360,1284594
sims/1/Summary9711,sims/1/config.la.1.2-hom9-113,1.2,1,hom9,1,-1,3529,0.000318151,0.000288491,0.000307594,0.000346721,0.000337511,0.00024521,91,131,3037124,0,724460,2461033,1407470,5214643,1284611
sims/1/Summary9712,sims/1/config.la.1.2-hom9-117,1.2,1,hom9,1,-1,3518,0.000317157,0.000311695,0.000299422,0.000378548,0.000330181,0.000233917,99,168,3037192,0,725067,2461407,1408010,5215321,1282507
sims/1/Summary9713,sims/1/config.la.1.2-hom9-119,1.2,1,hom9,1,-1,3239,0.000292004,0.000315104,0.000269962,0.000355096,0.000301894,0.000211839,89,48,3036572,0,723571,2459608,1408068,5217063,1283996
sims/1/Summary9714,sims/1/config.la.1.2-hom9-120,1.2,1,hom9,1,-1,2925,0.000263698,0.000249674,0.000240596,0.000295891,0.000284201,0.00019722,77,57,3035454,0,724946,2460553,1409305,5214618,1282833
sims/1/Summary9715,sims/1/config.la.1.2-hom9-123,1.2,1,hom9,1,-1,3490,0.000314635,0.000326372,0.000265912,0.000364657,0.000340146,0.000242657,89,172,3034682,0,726165,2459459,1409545,5215400,1281644
sims/1/Summary9716,sims/1/config.la.1.2-hom9-124,1.2,1,hom9,1,-1,3489,0.000314547,0.000255966,0.000318297,0.000349481,0.000336027,0.000214977,90,134,3036214,0,726658,2459965,1407802,5213865,1283856
sims/1/Summary9717,sims/1/config.la.1.2-hom9-126,1.2,1,hom9,1,-1,3292,0.000296784,0.000299178,0.000293279,0.000330809,0.000305538,0.000229184,83,158,3036353,0,725321,2458409,1408668,5217019,1282811
sims/1/Summary9718,sims/1/config.la.1.2-hom9-127,1.2,1,hom9,1,-1,3413,0.000307692,0.000278773,0.000306697,0.000329755,0.000326369,0.000225838,93,155,3035240,0,724605,2458454,1410137,5214951,1284104
sims/1/Summary9719,sims/1/config.la.1.2-hom9-128,1.2,1,hom9,1,-1,3372,0.000303994,0.000318762,0.000322656,0.000333611,0.000307505,0.000213242,86,71,3034419,0,724678,2457724,1408827,5216168,1284926
sims/1/Summary9720,sims/1/config.la.1.2-hom9-130,1.2,1,hom9,1,-1,3407,0.000307152,0.000306571,0.000301019,0.000346262,0.000320035,0.000224058,92,141,3035213,0,724140,2458314,1409337,5215050,1285382
sims/1/Summary9721,sims/1/config.la.1.2-hom9-129,1.2,1,hom9,1,-1,3169,0.000285694,0.000307626,0.000282981,0.000289037,0.000302768,0.00020553,88,126,3035421,0,724907,2459533,1408125,5215221,1284487
sims/1/Summary9722,sims/1/config.la.1.2-hom9-131,1.2,1,hom9,1,-1,3300,0.000297506,0.000253658,0.000274689,0.000349835,0.000321413,0.000211364,84,117,3035550,0,725386,2460966,1409237,5214480,1282147
sims/1/Summary9723,sims/1/config.la.1.2-hom9-132,1.2,1,hom9,1,-1,3445,0.000310576,0.00036549,0.000314594,0.000345266,0.000313926,0.000220003,89,50,3037432,0,725055,2460312,1410508,5214613,1281803
sims/1/Summary9724,sims/1/config.la.1.2-hom9-133,1.2,1,hom9,1,-1,3362,0.000303094,0.000253341,0.000287169,0.00032174,0.000329854,0.000232519,99,107,3037535,0,726294,2461961,1407970,5214432,1281617
